0,1,2,3,4,5,6,7,8
1.0,2.0,5.0,2.0,5.0,2.0,3.0,0.978360850684997,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9847267039828446,3.0
3.0,3.0,3.0,2.0,3.0,1.0,4.0,0.9810697906435246,4.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9863220110114388,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9824397465507527,1.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9849812507784422,3.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,0.9761574165701061,3.0
1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.9730349669619304,5.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,0.9854100430494284,3.0
1.0,2.0,4.0,3.0,3.0,3.0,1.0,0.9796741980780688,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9877235455433699,1.0
2.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9831276594138739,1.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,0.9781500302932883,3.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9830574688694875,3.0
2.0,3.0,4.0,3.0,3.0,2.0,3.0,0.9782789304824814,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.984965127734333,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9889760763493518,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9836826999266094,1.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9800396400778235,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9826103252213173,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9887548514503176,1.0
1.0,2.0,5.0,4.0,5.0,3.0,5.0,0.9737100032100912,5.0
1.0,2.0,4.0,4.0,3.0,4.0,4.0,0.9754282655098429,4.0
1.0,2.0,5.0,4.0,3.0,4.0,1.0,0.97355659051732,1.0
3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.9829795909677401,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.98489141300303,1.0
1.0,1.0,5.0,2.0,5.0,2.0,4.0,0.9830738470227532,4.0
1.0,2.0,5.0,4.0,3.0,3.0,3.0,0.9772895299010097,3.0
1.0,2.0,4.0,3.0,5.0,2.0,4.0,0.982259883932009,4.0
1.0,1.0,5.0,4.0,5.0,3.0,4.0,0.972744600124109,4.0
1.0,1.0,5.0,4.0,5.0,3.0,1.0,0.9774425062433033,1.0
2.0,3.0,4.0,1.0,5.0,1.0,1.0,0.9780317703127851,1.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,0.9821278588392012,3.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9819064100283322,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9864883270116294,1.0
2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.976864355439965,3.0
2.0,3.0,4.0,3.0,3.0,3.0,5.0,0.9736045259972651,5.0
1.0,1.0,5.0,4.0,4.0,4.0,5.0,0.9797482006457308,5.0
2.0,3.0,3.0,2.0,4.0,1.0,4.0,0.9789291994148966,4.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9831644232277793,3.0
2.0,3.0,4.0,2.0,4.0,2.0,5.0,0.9791338317619194,5.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9842420795593678,1.0
1.0,2.0,5.0,4.0,3.0,3.0,3.0,0.9750281262552456,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9806806931783348,1.0
1.0,1.0,5.0,5.0,4.0,4.0,1.0,0.9644140365525518,1.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9882753881737297,3.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.9475535291062325,1.0
2.0,2.0,4.0,1.0,5.0,1.0,4.0,0.9844089728247819,4.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,0.9802306969563009,3.0
1.0,2.0,5.0,3.0,4.0,2.0,3.0,0.9783720911155226,3.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9859208175448736,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.98347175761226,3.0
3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.9700112205924099,3.0
1.0,1.0,5.0,2.0,5.0,2.0,6.0,0.9876112726369768,6.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,0.9768660274757252,1.0
1.0,1.0,5.0,2.0,5.0,2.0,4.0,0.9762392598119117,4.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,0.9862366016385795,2.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.979090513430119,1.0
1.0,1.0,5.0,1.0,5.0,1.0,1.0,0.9782240184116777,1.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9871691264890361,3.0
4.0,4.0,2.0,1.0,4.0,1.0,3.0,0.95388415499721,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9830184803063647,3.0
2.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9839170611631126,1.0
3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.9859349445902688,1.0
2.0,2.0,4.0,3.0,3.0,2.0,1.0,0.9828937168856022,1.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9790081275383309,1.0
1.0,1.0,5.0,2.0,5.0,1.0,4.0,0.9857630252920919,4.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,0.9864510618078755,1.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.9852906872041883,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9881247503626288,3.0
1.0,1.0,5.0,3.0,5.0,3.0,6.0,0.9747186686051447,6.0
1.0,2.0,5.0,2.0,5.0,1.0,2.0,0.9791855511445138,2.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9868917842074169,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9830814717831695,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9815359629222195,1.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9807974424412229,3.0
2.0,3.0,4.0,1.0,4.0,1.0,5.0,0.9749823451100638,5.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9775267556559072,3.0
2.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9803384964561225,3.0
1.0,2.0,4.0,3.0,3.0,3.0,3.0,0.9716018067218728,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9806342388173638,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9857921203297192,3.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,0.9793170045076464,3.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9833642172168573,3.0
2.0,2.0,4.0,3.0,3.0,3.0,4.0,0.9801952524952593,4.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,0.9836904623467325,2.0
3.0,4.0,3.0,1.0,4.0,1.0,3.0,0.9721324306853282,3.0
1.0,2.0,5.0,3.0,4.0,2.0,3.0,0.9796352384732124,3.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.981526562711092,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9814526886077756,1.0
1.0,2.0,4.0,4.0,4.0,3.0,5.0,0.9834203070721549,5.0
1.0,1.0,5.0,4.0,3.0,3.0,1.0,0.9759156665280881,1.0
2.0,2.0,4.0,2.0,4.0,1.0,5.0,0.9810342524116397,5.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9789116802439607,2.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9850738037966942,3.0
2.0,2.0,4.0,3.0,5.0,2.0,4.0,0.9847477462055375,4.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9810880215735531,3.0
1.0,1.0,5.0,3.0,5.0,3.0,2.0,0.9675331796230827,2.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,0.9720462014553627,3.0
1.0,1.0,5.0,1.0,5.0,1.0,4.0,0.9860684517921013,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9830626426419864,1.0
5.0,5.0,1.0,1.0,2.0,1.0,1.0,0.9653393684195302,1.0
3.0,3.0,4.0,2.0,3.0,2.0,1.0,0.9770984171634667,1.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9865240761173479,5.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9759443288075508,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9803529704040126,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.98146206121035,1.0
1.0,2.0,4.0,3.0,4.0,3.0,4.0,0.9787065011209938,4.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9755092390531174,3.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.983105924765517,1.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.984514167025185,2.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9826986981501428,1.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9805561799265125,5.0
3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.9768354535156797,1.0
1.0,1.0,5.0,4.0,3.0,3.0,2.0,0.9823073725101552,2.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9838524457205038,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9784557644009185,1.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,0.981608486490745,1.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.986288523969256,2.0
1.0,1.0,5.0,4.0,4.0,3.0,5.0,0.9734904182635274,5.0
1.0,2.0,5.0,1.0,5.0,1.0,2.0,0.9774574871895534,2.0
4.0,5.0,2.0,1.0,4.0,1.0,5.0,0.950515827987845,5.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9883576305426651,3.0
2.0,2.0,4.0,3.0,3.0,3.0,3.0,0.9770151122636325,3.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9814844143768355,1.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9877161928447578,1.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9784541754240721,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9743610266799226,1.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9722096264822417,3.0
4.0,5.0,1.0,1.0,2.0,1.0,5.0,0.9689933615157996,5.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9841915566717175,3.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,0.9699216059369653,1.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,0.9678401549420984,3.0
1.0,1.0,5.0,5.0,5.0,4.0,5.0,0.9462001496374213,5.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9830664662316688,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9815271760768646,1.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,0.9766402762763506,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9863770044303884,1.0
3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.9769858160780077,1.0
1.0,1.0,5.0,5.0,4.0,5.0,5.0,0.9608325997786251,5.0
1.0,1.0,5.0,4.0,3.0,4.0,3.0,0.9784162269091082,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9833828295573563,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.982626272731403,1.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.979782761977374,3.0
4.0,4.0,2.0,1.0,4.0,1.0,1.0,0.9658237777347147,1.0
1.0,1.0,5.0,1.0,5.0,1.0,3.0,0.9788648977357204,3.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9853999294321362,1.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,0.9863006172325205,3.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,0.9696357047313721,1.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.977496413238428,3.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9835504082773364,1.0
4.0,4.0,2.0,1.0,3.0,1.0,1.0,0.971757375606012,1.0
2.0,2.0,4.0,2.0,4.0,1.0,2.0,0.9842752959744508,2.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9818185248188136,5.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.9787905143262733,3.0
1.0,2.0,4.0,2.0,5.0,2.0,5.0,0.9823278304465024,5.0
1.0,1.0,5.0,5.0,4.0,4.0,1.0,0.9481389988443703,1.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9763964661368412,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9836386949724532,1.0
1.0,2.0,4.0,3.0,4.0,2.0,2.0,0.9781303182961792,2.0
2.0,3.0,4.0,1.0,5.0,1.0,5.0,0.9704503450530895,5.0
1.0,2.0,4.0,2.0,5.0,1.0,4.0,0.9829427694700255,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9902586498852405,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9800552712808489,1.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9762872991192324,3.0
2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.9806894166270804,3.0
1.0,2.0,4.0,4.0,3.0,3.0,3.0,0.9751853605264303,3.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9735675184591113,3.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,0.9817033153650304,3.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.9818418338963452,2.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9845904529408672,1.0
1.0,2.0,4.0,3.0,4.0,3.0,5.0,0.9758960108170204,5.0
1.0,1.0,5.0,3.0,4.0,2.0,3.0,0.9816402879121543,3.0
2.0,3.0,4.0,2.0,5.0,1.0,2.0,0.9756741576968798,2.0
2.0,2.0,4.0,3.0,4.0,2.0,2.0,0.9779279075912463,2.0
4.0,5.0,2.0,1.0,2.0,1.0,3.0,0.957819569448688,3.0
3.0,4.0,3.0,2.0,3.0,2.0,5.0,0.9808922469322405,5.0
2.0,3.0,3.0,2.0,4.0,1.0,3.0,0.9754040505086004,3.0
3.0,4.0,3.0,2.0,4.0,1.0,4.0,0.9701247184329699,4.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9891043121787286,3.0
1.0,2.0,4.0,3.0,4.0,2.0,2.0,0.9797896987099611,2.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9872274772621258,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.979767657145181,1.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9792743363776981,3.0
3.0,4.0,2.0,1.0,2.0,1.0,3.0,0.9505654263040617,3.0
2.0,3.0,4.0,1.0,4.0,1.0,1.0,0.9699037721818969,1.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9816817061190944,5.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9755298722411109,1.0
4.0,4.0,2.0,1.0,4.0,1.0,3.0,0.9748106564082113,3.0
4.0,5.0,2.0,1.0,4.0,1.0,1.0,0.9646187333178726,1.0
2.0,3.0,3.0,2.0,3.0,2.0,4.0,0.9828924022705642,4.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9811627819981603,3.0
1.0,2.0,4.0,3.0,5.0,2.0,4.0,0.983420587305501,4.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9782806949270336,1.0
1.0,2.0,5.0,3.0,4.0,2.0,2.0,0.9771766094640792,2.0
1.0,1.0,5.0,5.0,4.0,5.0,5.0,0.9352636519339597,5.0
3.0,4.0,3.0,1.0,5.0,1.0,5.0,0.9660932596748731,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9785713282866241,1.0
1.0,2.0,4.0,3.0,4.0,3.0,2.0,0.9807205806312114,2.0
2.0,2.0,4.0,3.0,3.0,3.0,4.0,0.9845933915737131,4.0
1.0,1.0,5.0,2.0,5.0,2.0,5.0,0.9862907486053879,5.0
3.0,4.0,3.0,2.0,3.0,1.0,5.0,0.967805579375339,5.0
4.0,5.0,2.0,1.0,3.0,1.0,1.0,0.962900722704771,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9758105323234565,3.0
3.0,4.0,2.0,1.0,3.0,1.0,2.0,0.9854120206094819,2.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,0.9779556033598812,3.0
3.0,3.0,4.0,2.0,4.0,1.0,2.0,0.9744936558241882,2.0
2.0,3.0,4.0,2.0,4.0,2.0,1.0,0.9801709917414572,1.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.9879597716471985,2.0
4.0,5.0,2.0,1.0,2.0,1.0,1.0,0.9462717773487132,1.0
2.0,3.0,3.0,1.0,5.0,1.0,4.0,0.9831196577553579,4.0
3.0,3.0,4.0,2.0,4.0,1.0,5.0,0.9743114648671239,5.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9812983634227203,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9793509161835025,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9775322866679682,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9805509378147075,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.981011910695498,1.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9745142982356483,3.0
1.0,1.0,5.0,3.0,5.0,3.0,4.0,0.9783000898423325,4.0
3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.98213159810438,1.0
3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.9574070206011175,3.0
2.0,3.0,3.0,1.0,4.0,1.0,5.0,0.9859646641694901,5.0
1.0,1.0,5.0,5.0,5.0,4.0,5.0,0.9550448840772203,5.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,0.9876984611507243,2.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9830142491521195,3.0
1.0,1.0,5.0,2.0,5.0,2.0,5.0,0.9895026910386906,5.0
2.0,3.0,3.0,2.0,4.0,2.0,3.0,0.9775788855997014,3.0
1.0,1.0,5.0,1.0,5.0,1.0,4.0,0.9785341414797022,4.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9834506911395005,5.0
1.0,1.0,5.0,5.0,3.0,5.0,1.0,0.9391626992166244,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.984317465535457,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,0.9826042856838691,2.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9765957734272596,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9829084209867641,1.0
4.0,5.0,1.0,1.0,3.0,1.0,4.0,0.9761791371150054,4.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9836817103827501,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9835896767225927,1.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.984542677045391,3.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9804956687515265,3.0
1.0,1.0,5.0,4.0,5.0,4.0,6.0,0.9771769851332517,6.0
1.0,2.0,4.0,2.0,4.0,2.0,2.0,0.9873487666537216,2.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9899266811748509,1.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,0.9581888249460734,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9860626146354023,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.983089490449326,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.979052998542858,1.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,0.9799912712183635,1.0
1.0,2.0,5.0,3.0,5.0,3.0,1.0,0.9808488959424063,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9803760113433836,2.0
3.0,4.0,3.0,1.0,4.0,1.0,2.0,0.9730359781010597,2.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9848498607453026,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9884204536683938,2.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9840527995304411,3.0
2.0,3.0,4.0,2.0,3.0,2.0,3.0,0.9755213266913789,3.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9897542913732011,3.0
1.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9807196317199766,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9818798065862411,1.0
3.0,4.0,3.0,2.0,2.0,1.0,1.0,0.9680874060120479,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9873136306424117,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9846424227030688,1.0
2.0,2.0,4.0,4.0,3.0,4.0,5.0,0.9749077381804984,5.0
1.0,2.0,5.0,3.0,5.0,2.0,4.0,0.9792272066422872,4.0
2.0,3.0,4.0,2.0,4.0,1.0,1.0,0.9696950117102606,1.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,0.9797089826990939,1.0
4.0,5.0,1.0,1.0,3.0,1.0,4.0,0.965079732470704,4.0
1.0,2.0,4.0,2.0,4.0,2.0,3.0,0.981880248359731,3.0
1.0,1.0,5.0,4.0,5.0,4.0,3.0,0.9762489293138926,3.0
2.0,3.0,4.0,2.0,4.0,1.0,3.0,0.9762159297151867,3.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9760489213378776,3.0
1.0,2.0,5.0,1.0,5.0,1.0,3.0,0.9791085927379484,3.0
3.0,3.0,3.0,2.0,4.0,2.0,1.0,0.9749276276099222,1.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9781455166076805,1.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9796207925101827,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9835352667316755,1.0
2.0,2.0,4.0,2.0,4.0,1.0,2.0,0.9848971014137955,2.0
1.0,1.0,5.0,5.0,2.0,5.0,5.0,0.973003616802823,5.0
1.0,1.0,5.0,2.0,5.0,1.0,6.0,0.9820331480293721,6.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9872355107397925,3.0
3.0,3.0,3.0,1.0,5.0,1.0,1.0,0.9735224578488022,1.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9678244953721385,4.0
1.0,1.0,5.0,1.0,5.0,1.0,6.0,0.9821180637093742,6.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9887231451876723,2.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9796243531391001,1.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9749662136190738,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,0.9772177853448514,1.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9887199475183611,3.0
1.0,1.0,5.0,5.0,5.0,5.0,5.0,0.976386329038294,5.0
1.0,1.0,5.0,4.0,4.0,3.0,5.0,0.9757143204368111,5.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9794193817182268,3.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9713392625855038,5.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9863024406524593,3.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9798969256794832,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9905457050667819,3.0
1.0,1.0,5.0,4.0,4.0,3.0,2.0,0.9849848743271366,2.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9848315895299463,3.0
2.0,2.0,4.0,3.0,3.0,3.0,5.0,0.9826993356218111,5.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9815070974178514,1.0
4.0,5.0,2.0,1.0,3.0,1.0,4.0,0.9622631160861482,4.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,0.9760422077765025,1.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.975874571021329,1.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,0.9799843755796911,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9831779554072211,1.0
1.0,1.0,5.0,4.0,5.0,4.0,1.0,0.968077123979964,1.0
3.0,3.0,3.0,1.0,5.0,1.0,6.0,0.9787017079761349,6.0
2.0,3.0,4.0,3.0,3.0,3.0,1.0,0.970685184925033,1.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9769884170237112,2.0
1.0,1.0,5.0,1.0,5.0,1.0,1.0,0.9819179843106485,1.0
1.0,2.0,5.0,2.0,5.0,1.0,3.0,0.9780809218707577,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,0.9773895206180138,2.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9875985963221148,3.0
1.0,2.0,4.0,3.0,3.0,2.0,3.0,0.9805230581747961,3.0
3.0,4.0,3.0,2.0,3.0,1.0,1.0,0.9741196347310983,1.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9770171906608252,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9801134071325563,1.0
3.0,3.0,3.0,1.0,4.0,1.0,1.0,0.969725877871581,1.0
1.0,1.0,5.0,4.0,4.0,4.0,1.0,0.9676825924156021,1.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9769595578708712,3.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9887728278152468,2.0
1.0,1.0,5.0,5.0,3.0,5.0,5.0,0.9790041741554274,5.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9826256593656305,1.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9830051796922619,5.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9850841296946448,4.0
1.0,1.0,5.0,3.0,4.0,3.0,4.0,0.9734325332202118,4.0
3.0,4.0,2.0,1.0,4.0,1.0,2.0,0.9794186972510545,2.0
1.0,1.0,5.0,3.0,4.0,2.0,4.0,0.9783738245078714,4.0
3.0,3.0,3.0,2.0,4.0,1.0,1.0,0.971549197329424,1.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9843524796342858,1.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.984624052419374,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.982629671600226,1.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9800433793430022,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,0.9861918227769111,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9826457731235129,1.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9725000660221428,3.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9840897634646458,1.0
2.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9826244035865622,3.0
3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.976611849321798,2.0
2.0,3.0,4.0,3.0,3.0,2.0,1.0,0.9723737881258463,1.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9831175304100885,3.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,0.9765726392467818,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9829394186767344,1.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9767480566233498,5.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9833557071300006,1.0
